name	simplitigs	cum len	kmers
mycolicibacterium_helvum.pa23.fsa	1015	6371779	6349449
mycolicibacterium_helvum.pa27.fsa	547	6366942	6352720
mycolicibacterium_helvum.pa31.fsa	395	6366567	6354717
mycolicibacterium_insubricum.bc19.fsa	46838	5345992	4502908
mycolicibacterium_insubricum.bc23.fsa	4082	4609189	4519385
mycolicibacterium_insubricum.bc27.fsa	1993	4574771	4522953
mycolicibacterium_insubricum.bc31.fsa	1356	4565793	4525113
mycolicibacterium_insubricum.pa19.fsa	8175	4650058	4502908
mycolicibacterium_insubricum.pa23.fsa	1120	4544025	4519385
mycolicibacterium_insubricum.pa27.fsa	598	4538501	4522953
mycolicibacterium_insubricum.pa31.fsa	432	4538073	4525113
mycolicibacterium_litorale.bc19.fsa	56345	6536985	5522775
mycolicibacterium_litorale.bc23.fsa	3977	5628177	5540683
mycolicibacterium_litorale.bc27.fsa	1780	5590266	5543986
mycolicibacterium_litorale.bc31.fsa	1097	5578681	5545771
mycolicibacterium_litorale.pa19.fsa	9358	5691219	5522775
mycolicibacterium_litorale.pa23.fsa	1104	5564971	5540683
mycolicibacterium_litorale.pa27.fsa	523	5557584	5543986
mycolicibacterium_litorale.pa31.fsa	353	5556361	5545771
mycolicibacterium_madagascariense.bc19.fsa	66751	7014536	5813018
mycolicibacterium_madagascariense.bc23.fsa	6567	5981387	5836913
mycolicibacterium_madagascariense.bc27.fsa	3503	5934098	5843020
mycolicibacterium_madagascariense.bc31.fsa	2402	5918923	5846863
mycolicibacterium_madagascariense.pa19.fsa	11635	6022448	5813018
mycolicibacterium_madagascariense.pa23.fsa	1885	5878383	5836913
mycolicibacterium_madagascariense.pa27.fsa	1035	5869930	5843020
mycolicibacterium_madagascariense.pa31.fsa	777	5870173	5846863
mycolicibacterium_mageritense.bc19.fsa	66763	9095116	7893382
mycolicibacterium_mageritense.bc23.fsa	6108	8050186	7915810
mycolicibacterium_mageritense.bc27.fsa	3234	8005449	7921365
mycolicibacterium_mageritense.bc31.fsa	2342	7995251	7924991
mycolicibacterium_mageritense.pa19.fsa	11213	8095216	7893382
mycolicibacterium_mageritense.pa23.fsa	1751	7954332	7915810
mycolicibacterium_mageritense.pa27.fsa	994	7947209	7921365
mycolicibacterium_mageritense.pa31.fsa	769	7948061	7924991
mycolicibacterium_monacense.bc19.fsa	59940	7020280	5941360
mycolicibacterium_monacense.bc23.fsa	5227	6076539	5961545
mycolicibacterium_monacense.bc27.fsa	2697	6036406	5966284
mycolicibacterium_monacense.bc31.fsa	1905	6026387	5969237
mycolicibacterium_monacense.pa19.fsa	10146	6123988	5941360
mycolicibacterium_monacense.pa23.fsa	1497	5994479	5961545
mycolicibacterium_monacense.pa27.fsa	819	5987578	5966284
mycolicibacterium_monacense.pa31.fsa	614	5987657	5969237
mycolicibacterium_moriokaense.bc19.fsa	36175	6788525	6137375
mycolicibacterium_moriokaense.bc23.fsa	4231	6243986	6150904
mycolicibacterium_moriokaense.bc27.fsa	2170	6211263	6154843
mycolicibacterium_moriokaense.bc31.fsa	1399	6199136	6157166
mycolicibacterium_moriokaense.pa19.fsa	6315	6251045	6137375
mycolicibacterium_moriokaense.pa23.fsa	1230	6177964	6150904
mycolicibacterium_moriokaense.pa27.fsa	656	6171899	6154843
mycolicibacterium_moriokaense.pa31.fsa	457	6170876	6157166
mycolicibacterium_parafortuitum.bc19.fsa	68183	7210665	5983371
mycolicibacterium_parafortuitum.bc23.fsa	5572	6129046	6006462
mycolicibacterium_parafortuitum.bc27.fsa	2462	6075130	6011118
mycolicibacterium_parafortuitum.bc31.fsa	1579	6061028	6013658
mycolicibacterium_parafortuitum.pa19.fsa	11677	6193557	5983371
mycolicibacterium_parafortuitum.pa23.fsa	1532	6040166	6006462
mycolicibacterium_parafortuitum.pa27.fsa	724	6029942	6011118
mycolicibacterium_parafortuitum.pa31.fsa	503	6028748	6013658
mycolicibacterium_phocaicum.bc19.fsa	42734	6493797	5724585
mycolicibacterium_phocaicum.bc23.fsa	5600	5864548	5741348
mycolicibacterium_phocaicum.bc27.fsa	3424	5836128	5747104
mycolicibacterium_phocaicum.bc31.fsa	2288	5819486	5750846
mycolicibacterium_phocaicum.pa19.fsa	7672	5862681	5724585
mycolicibacterium_phocaicum.pa23.fsa	1695	5778638	5741348
mycolicibacterium_phocaicum.pa27.fsa	1039	5774118	5747104
mycolicibacterium_phocaicum.pa31.fsa	735	5772896	5750846
mycolicibacterium_poriferae.bc19.fsa	49997	6698159	5798213
mycolicibacterium_poriferae.bc23.fsa	6187	5953207	5817093
mycolicibacterium_poriferae.bc27.fsa	3963	5926496	5823458
mycolicibacterium_poriferae.bc31.fsa	3041	5919284	5828054
mycolicibacterium_poriferae.pa19.fsa	8792	5956469	5798213
mycolicibacterium_poriferae.pa23.fsa	1864	5858101	5817093
mycolicibacterium_poriferae.pa27.fsa	1238	5855646	5823458
mycolicibacterium_poriferae.pa31.fsa	996	5857934	5828054
mycolicibacterium_psychrotolerans.bc19.fsa	57476	6697945	5663377
mycolicibacterium_psychrotolerans.bc23.fsa	4918	5790667	5682471
mycolicibacterium_psychrotolerans.bc27.fsa	2448	5750481	5686833
mycolicibacterium_psychrotolerans.bc31.fsa	1614	5737815	5689395
mycolicibacterium_psychrotolerans.pa19.fsa	9657	5837203	5663377
mycolicibacterium_psychrotolerans.pa23.fsa	1392	5713095	5682471
mycolicibacterium_psychrotolerans.pa27.fsa	730	5705813	5686833
mycolicibacterium_psychrotolerans.pa31.fsa	517	5704905	5689395
mycolicibacterium_pulveris.bc19.fsa	45308	6246866	5431322
mycolicibacterium_pulveris.bc23.fsa	4237	5540620	5447406
mycolicibacterium_pulveris.bc27.fsa	1836	5498789	5451053
mycolicibacterium_pulveris.bc31.fsa	1076	5485160	5452880
mycolicibacterium_pulveris.pa19.fsa	7786	5571470	5431322
mycolicibacterium_pulveris.pa23.fsa	1165	5473036	5447406
mycolicibacterium_pulveris.pa27.fsa	539	5465067	5451053
mycolicibacterium_pulveris.pa31.fsa	348	5463320	5452880
mycolicibacterium_rhodesiae.bc19.fsa	32914	6902684	6310232
mycolicibacterium_rhodesiae.bc23.fsa	4115	6413454	6322924
mycolicibacterium_rhodesiae.bc27.fsa	2197	6383907	6326785
mycolicibacterium_rhodesiae.bc31.fsa	1431	6371998	6329068
mycolicibacterium_rhodesiae.pa19.fsa	5838	6415316	6310232
mycolicibacterium_rhodesiae.pa23.fsa	1225	6349874	6322924
mycolicibacterium_rhodesiae.pa27.fsa	650	6343685	6326785
mycolicibacterium_rhodesiae.pa31.fsa	465	6343018	6329068
mycolicibacterium_sarraceniae.bc19.fsa	22346	5071104	4668876
mycolicibacterium_sarraceniae.bc23.fsa	4298	4773660	4679104
mycolicibacterium_sarraceniae.bc27.fsa	3159	4766093	4683959
mycolicibacterium_sarraceniae.bc31.fsa	2705	4769037	4687887
mycolicibacterium_sarraceniae.pa19.fsa	4178	4744080	4668876
mycolicibacterium_sarraceniae.pa23.fsa	1349	4708782	4679104
mycolicibacterium_sarraceniae.pa27.fsa	1012	4710271	4683959
mycolicibacterium_sarraceniae.pa31.fsa	895	4714737	4687887
mycolicibacterium_sediminis.bc19.fsa	70009	7433448	6173286
mycolicibacterium_sediminis.bc23.fsa	6054	6330311	6197123
mycolicibacterium_sediminis.bc27.fsa	3097	6283105	6202583
mycolicibacterium_sediminis.bc31.fsa	2133	6269894	6205904
mycolicibacterium_sediminis.pa19.fsa	11981	6388944	6173286
mycolicibacterium_sediminis.pa23.fsa	1705	6234633	6197123
mycolicibacterium_sediminis.pa27.fsa	920	6226503	6202583
mycolicibacterium_sediminis.pa31.fsa	691	6226634	6205904
mycolicibacterium_tokaiense.bc19.fsa	54951	7243699	6254581
mycolicibacterium_tokaiense.bc23.fsa	5420	6393035	6273795
mycolicibacterium_tokaiense.bc27.fsa	3029	6357684	6278930
mycolicibacterium_tokaiense.bc31.fsa	2324	6352145	6282425
mycolicibacterium_tokaiense.pa19.fsa	9384	6423493	6254581
mycolicibacterium_tokaiense.pa23.fsa	1569	6308313	6273795
mycolicibacterium_tokaiense.pa27.fsa	909	6302564	6278930
mycolicibacterium_tokaiense.pa31.fsa	759	6305195	6282425
mycolicibacterium_vanbaalenii.bc19.fsa	56259	7336504	6323842
mycolicibacterium_vanbaalenii.bc23.fsa	6633	6490875	6344949
mycolicibacterium_vanbaalenii.bc27.fsa	3750	6448970	6351470
mycolicibacterium_vanbaalenii.bc31.fsa	2628	6434425	6355585
mycolicibacterium_vanbaalenii.pa19.fsa	9937	6502708	6323842
mycolicibacterium_vanbaalenii.pa23.fsa	1958	6388025	6344949
mycolicibacterium_vanbaalenii.pa27.fsa	1122	6380642	6351470
mycolicibacterium_vanbaalenii.pa31.fsa	851	6381115	6355585
mycoplasma_anatis.bc19.fsa	3155	976401	919611
mycoplasma_anatis.bc23.fsa	1010	943758	921538
mycoplasma_anatis.bc27.fsa	780	943011	922731
mycoplasma_anatis.bc31.fsa	654	943313	923693
mycoplasma_anatis.pa19.fsa	687	931977	919611
mycoplasma_anatis.pa23.fsa	319	928556	921538
mycoplasma_anatis.pa27.fsa	247	929153	922731
mycoplasma_anatis.pa31.fsa	214	930113	923693
mycoplasma_anseris.bc19.fsa	2622	787032	739836
mycoplasma_anseris.bc23.fsa	512	752326	741062
mycoplasma_anseris.bc27.fsa	376	751396	741620
mycoplasma_anseris.bc31.fsa	285	750614	742064
mycoplasma_anseris.pa19.fsa	521	749214	739836
mycoplasma_anseris.pa23.fsa	161	744604	741062
mycoplasma_anseris.pa27.fsa	121	744766	741620
mycoplasma_anseris.pa31.fsa	92	744824	742064
mycoplasma_anserisalpingitidis.bc19.fsa	71601	3029879	1741061
mycoplasma_anserisalpingitidis.bc23.fsa	57353	3086583	1824817
mycoplasma_anserisalpingitidis.bc27.fsa	49914	3194155	1896391
mycoplasma_anserisalpingitidis.bc31.fsa	43638	3267915	1958775
mycoplasma_anserisalpingitidis.pa19.fsa	22364	2143613	1741061
mycoplasma_anserisalpingitidis.pa23.fsa	18850	2239517	1824817
mycoplasma_anserisalpingitidis.pa27.fsa	15842	2308283	1896391
mycoplasma_anserisalpingitidis.pa31.fsa	14403	2390865	1958775
mycoplasma_bovirhinis.bc19.fsa	29789	1632743	1096541
mycoplasma_bovirhinis.bc23.fsa	25044	1683037	1132069
mycoplasma_bovirhinis.bc27.fsa	23026	1762796	1164120
mycoplasma_bovirhinis.bc31.fsa	21394	1835527	1193707
mycoplasma_bovirhinis.pa19.fsa	9325	1264391	1096541
mycoplasma_bovirhinis.pa23.fsa	8228	1313085	1132069
mycoplasma_bovirhinis.pa27.fsa	7532	1359952	1164120
mycoplasma_bovirhinis.pa31.fsa	7040	1404907	1193707
mycoplasma_bovoculi.bc19.fsa	2351	798349	756031
mycoplasma_bovoculi.bc23.fsa	527	768793	757199
mycoplasma_bovoculi.bc27.fsa	361	767159	757773
mycoplasma_bovoculi.bc31.fsa	275	766443	758193
mycoplasma_bovoculi.pa19.fsa	476	764599	756031
mycoplasma_bovoculi.pa23.fsa	168	760895	757199
mycoplasma_bovoculi.pa27.fsa	113	760711	757773
mycoplasma_bovoculi.pa31.fsa	90	760893	758193
mycoplasma_canadense.bc19.fsa	4930	757841	669101
mycoplasma_canadense.bc23.fsa	972	692835	671451
mycoplasma_canadense.bc27.fsa	712	691031	672519
mycoplasma_canadense.bc31.fsa	565	690312	673362
mycoplasma_canadense.pa19.fsa	957	686327	669101
mycoplasma_canadense.pa23.fsa	287	677765	671451
mycoplasma_canadense.pa27.fsa	226	678395	672519
mycoplasma_canadense.pa31.fsa	179	678732	673362
mycoplasma_canis.bc19.fsa	29271	1678351	1151473
mycoplasma_canis.bc23.fsa	24164	1717426	1185818
mycoplasma_canis.bc27.fsa	22052	1789843	1216491
mycoplasma_canis.bc31.fsa	20244	1851946	1244626
mycoplasma_canis.pa19.fsa	9153	1316227	1151473
mycoplasma_canis.pa23.fsa	7972	1361202	1185818
mycoplasma_canis.pa27.fsa	7188	1403379	1216491
mycoplasma_canis.pa31.fsa	6703	1445716	1244626
mycoplasma_cloacale.bc19.fsa	1500	683215	656215
mycoplasma_cloacale.bc23.fsa	292	663352	656928
mycoplasma_cloacale.bc27.fsa	154	661211	657207
mycoplasma_cloacale.bc31.fsa	110	660679	657379
mycoplasma_cloacale.pa19.fsa	309	661777	656215
mycoplasma_cloacale.pa23.fsa	89	658886	656928
mycoplasma_cloacale.pa27.fsa	46	658403	657207
mycoplasma_cloacale.pa31.fsa	34	658399	657379
mycoplasma_crocodyli.bc19.fsa	2450	963846	919746
mycoplasma_crocodyli.bc23.fsa	452	930745	920801
mycoplasma_crocodyli.bc27.fsa	312	929354	921242
mycoplasma_crocodyli.bc31.fsa	273	929782	921592
mycoplasma_crocodyli.pa19.fsa	476	928238	919670
mycoplasma_crocodyli.pa23.fsa	149	923987	920709
mycoplasma_crocodyli.pa27.fsa	110	923994	921134
mycoplasma_crocodyli.pa31.fsa	97	924378	921468
mycoplasma_cynos.bc19.fsa	5651	1036839	935121
mycoplasma_cynos.bc23.fsa	2135	986046	939076
mycoplasma_cynos.bc27.fsa	1651	984492	941566
mycoplasma_cynos.bc31.fsa	1446	987022	943642
mycoplasma_cynos.pa19.fsa	1292	958339	935083
mycoplasma_cynos.pa23.fsa	680	953990	939030
mycoplasma_cynos.pa27.fsa	543	955630	941512
mycoplasma_cynos.pa31.fsa	486	958160	943580
mycoplasma_dispar.bc19.fsa	30860	1760560	1205080
mycoplasma_dispar.bc23.fsa	24761	1785484	1240742
mycoplasma_dispar.bc27.fsa	22966	1869772	1272656
mycoplasma_dispar.bc31.fsa	21390	1944100	1302400
mycoplasma_dispar.pa19.fsa	9365	1373650	1205080
mycoplasma_dispar.pa23.fsa	8121	1419404	1240742
mycoplasma_dispar.pa27.fsa	7530	1468436	1272656
mycoplasma_dispar.pa31.fsa	7065	1514350	1302400
mycoplasma_felis.bc19.fsa	3899	868426	798244
mycoplasma_felis.bc23.fsa	922	820506	800222
mycoplasma_felis.bc27.fsa	720	819992	801272
mycoplasma_felis.bc31.fsa	622	820829	802169
mycoplasma_felis.pa19.fsa	792	812500	798244
mycoplasma_felis.pa23.fsa	292	806646	800222
mycoplasma_felis.pa27.fsa	236	807408	801272
mycoplasma_felis.pa31.fsa	204	808289	802169
mycoplasma_gallinaceum.bc19.fsa	3870	1144983	1075323
mycoplasma_gallinaceum.bc23.fsa	1394	1108600	1077932
mycoplasma_gallinaceum.bc27.fsa	1048	1106792	1079544
mycoplasma_gallinaceum.bc31.fsa	871	1106958	1080828
mycoplasma_gallinaceum.pa19.fsa	912	1091739	1075323
mycoplasma_gallinaceum.pa23.fsa	443	1087678	1077932
mycoplasma_gallinaceum.pa27.fsa	339	1088358	1079544
mycoplasma_gallinaceum.pa31.fsa	291	1089558	1080828
mycoplasma_haemocanis.bc19.fsa	3160	964251	907371
mycoplasma_haemocanis.bc23.fsa	1473	942499	910093
mycoplasma_haemocanis.bc27.fsa	980	937125	911645
mycoplasma_haemocanis.bc31.fsa	693	933528	912738
mycoplasma_haemocanis.pa19.fsa	862	922887	907371
mycoplasma_haemocanis.pa23.fsa	465	920323	910093
mycoplasma_haemocanis.pa27.fsa	313	919783	911645
mycoplasma_haemocanis.pa31.fsa	225	919488	912738
mycoplasma_haemofelis.bc19.fsa	39034	2172820	1470208
mycoplasma_haemofelis.bc23.fsa	32535	2232717	1516947
mycoplasma_haemofelis.bc27.fsa	29193	2316901	1557883
mycoplasma_haemofelis.bc31.fsa	26454	2388352	1594732
mycoplasma_haemofelis.pa19.fsa	12390	1693228	1470208
mycoplasma_haemofelis.pa23.fsa	10662	1751511	1516947
mycoplasma_haemofelis.pa27.fsa	9480	1804363	1557883
mycoplasma_haemofelis.pa31.fsa	8721	1856362	1594732
mycoplasma_hyosynoviae.bc19.fsa	5820	935657	830897
mycoplasma_hyosynoviae.bc23.fsa	3121	904780	836118
mycoplasma_hyosynoviae.bc27.fsa	2370	901410	839790
mycoplasma_hyosynoviae.bc31.fsa	1888	899278	842638
mycoplasma_hyosynoviae.pa19.fsa	1560	858977	830897
mycoplasma_hyosynoviae.pa23.fsa	1008	858294	836118
mycoplasma_hyosynoviae.pa27.fsa	719	858484	839790
mycoplasma_hyosynoviae.pa31.fsa	609	860908	842638
mycoplasma_nasistruthionis.bc19.fsa	1849	818609	785327
mycoplasma_nasistruthionis.bc23.fsa	548	798447	786391
mycoplasma_nasistruthionis.bc27.fsa	418	797869	787001
mycoplasma_nasistruthionis.bc31.fsa	340	797694	787494
mycoplasma_nasistruthionis.pa19.fsa	404	792599	785327
mycoplasma_nasistruthionis.pa23.fsa	177	790285	786391
mycoplasma_nasistruthionis.pa27.fsa	136	790537	787001
mycoplasma_nasistruthionis.pa31.fsa	109	790764	787494
mycoplasma_ovis.bc19.fsa	2619	733805	686663
mycoplasma_ovis.bc23.fsa	1301	717620	688998
mycoplasma_ovis.bc27.fsa	848	712402	690354
mycoplasma_ovis.bc31.fsa	588	708917	691277
mycoplasma_ovis.pa19.fsa	726	699731	686663
mycoplasma_ovis.pa23.fsa	406	697930	688998
mycoplasma_ovis.pa27.fsa	256	697010	690354
mycoplasma_ovis.pa31.fsa	191	697007	691277
mycoplasma_parvum.bc19.fsa	2716	607841	558953
mycoplasma_parvum.bc23.fsa	759	577250	560552
mycoplasma_parvum.bc27.fsa	465	573410	561320
mycoplasma_parvum.bc31.fsa	304	570929	561809
mycoplasma_parvum.pa19.fsa	608	569897	558953
mycoplasma_parvum.pa23.fsa	236	565744	560552
mycoplasma_parvum.pa27.fsa	147	565142	561320
mycoplasma_parvum.pa31.fsa	101	564839	561809
mycoplasma_phocicerebrale.bc19.fsa	3774	776145	708213
mycoplasma_phocicerebrale.bc23.fsa	770	726941	710001
mycoplasma_phocicerebrale.bc27.fsa	611	726801	710915
mycoplasma_phocicerebrale.bc31.fsa	537	727806	711696
mycoplasma_phocicerebrale.pa19.fsa	733	721407	708213
mycoplasma_phocicerebrale.pa23.fsa	250	715501	710001
mycoplasma_phocicerebrale.pa27.fsa	207	716297	710915
mycoplasma_phocicerebrale.pa31.fsa	185	717246	711696
mycoplasma_phocidae.bc19.fsa	3805	855182	786692
mycoplasma_phocidae.bc23.fsa	1250	816670	789170
mycoplasma_phocidae.bc27.fsa	937	815010	790648
mycoplasma_phocidae.bc31.fsa	781	815262	791832
mycoplasma_phocidae.pa19.fsa	873	802406	786692
mycoplasma_phocidae.pa23.fsa	405	798080	789170
mycoplasma_phocidae.pa27.fsa	305	798578	790648
mycoplasma_phocidae.pa31.fsa	266	799812	791832
mycoplasma_phocirhinis.bc19.fsa	3148	885110	828446
mycoplasma_phocirhinis.bc23.fsa	937	850925	830311
mycoplasma_phocirhinis.bc27.fsa	767	851365	831423
mycoplasma_phocirhinis.bc31.fsa	679	852768	832398
mycoplasma_phocirhinis.pa19.fsa	684	840758	828446
mycoplasma_phocirhinis.pa23.fsa	301	836933	830311
mycoplasma_phocirhinis.pa27.fsa	253	838001	831423
mycoplasma_phocirhinis.pa31.fsa	229	839268	832398
mycoplasma_pullorum.bc19.fsa	2843	953805	902631
mycoplasma_pullorum.bc23.fsa	1034	927292	904544
mycoplasma_pullorum.bc27.fsa	798	926477	905729
mycoplasma_pullorum.bc31.fsa	663	926598	906708
mycoplasma_pullorum.pa19.fsa	658	914475	902631
mycoplasma_pullorum.pa23.fsa	326	911716	904544
mycoplasma_pullorum.pa27.fsa	259	912463	905729
mycoplasma_pullorum.pa31.fsa	215	913158	906708
mycoplasma_sp.bc19.fsa	47620	4914191	4057031
mycoplasma_sp.bc23.fsa	8055	4255579	4078369
mycoplasma_sp.bc27.fsa	5258	4223509	4086801
mycoplasma_sp.bc31.fsa	4151	4217554	4093024
mycoplasma_sp.pa19.fsa	9007	4219157	4057031
mycoplasma_sp.pa23.fsa	2459	4132467	4078369
mycoplasma_sp.pa27.fsa	1659	4129935	4086801
mycoplasma_sp.pa31.fsa	1359	4133794	4093024
mycoplasma_struthionis.bc19.fsa	3053	722809	667855
mycoplasma_struthionis.bc23.fsa	777	686559	669465
mycoplasma_struthionis.bc27.fsa	637	686948	670386
mycoplasma_struthionis.bc31.fsa	579	688564	671194
mycoplasma_struthionis.pa19.fsa	633	679249	667855
mycoplasma_struthionis.pa23.fsa	243	674811	669465
mycoplasma_struthionis.pa27.fsa	206	675742	670386
mycoplasma_struthionis.pa31.fsa	196	677074	671194
mycoplasma_suis.bc19.fsa	17629	1236587	919265
mycoplasma_suis.bc23.fsa	13521	1236664	939202
mycoplasma_suis.bc27.fsa	11455	1253511	955681
mycoplasma_suis.bc31.fsa	9939	1267974	969804
mycoplasma_suis.pa19.fsa	5478	1017869	919265
mycoplasma_suis.pa23.fsa	4408	1036178	939202
mycoplasma_suis.pa27.fsa	3669	1051075	955681
mycoplasma_suis.pa31.fsa	3257	1067514	969804
mycoplasma_wenyonii.bc19.fsa	2998	687765	633801
mycoplasma_wenyonii.bc23.fsa	1734	674880	636732
mycoplasma_wenyonii.bc27.fsa	1230	670629	638649
mycoplasma_wenyonii.bc31.fsa	881	666449	640019
mycoplasma_wenyonii.pa19.fsa	877	649587	633801
mycoplasma_wenyonii.pa23.fsa	548	648788	636732
mycoplasma_wenyonii.pa27.fsa	377	648451	638649
mycoplasma_wenyonii.pa31.fsa	282	648479	640019
mycoplasma_yeatsii.bc19.fsa	5352	956376	860040
mycoplasma_yeatsii.bc23.fsa	1762	902522	863758
mycoplasma_yeatsii.bc27.fsa	1149	895593	865719
mycoplasma_yeatsii.bc31.fsa	791	890717	866987
mycoplasma_yeatsii.pa19.fsa	1264	882792	860040
mycoplasma_yeatsii.pa23.fsa	555	875968	863758
mycoplasma_yeatsii.pa27.fsa	362	875131	865719
mycoplasma_yeatsii.pa31.fsa	254	874607	866987
myroides_odoratimimus.bc19.fsa	96978	7061041	5315437
myroides_odoratimimus.bc23.fsa	77604	7135050	5427762
myroides_odoratimimus.bc27.fsa	68000	7292348	5524348
myroides_odoratimimus.bc31.fsa	59782	7402575	5609115
myroides_odoratimimus.pa19.fsa	30186	5858785	5315437
myroides_odoratimimus.pa23.fsa	25515	5989092	5427762
myroides_odoratimimus.pa27.fsa	21837	6092110	5524348
myroides_odoratimimus.pa31.fsa	19773	6202305	5609115
myroides_phaeus.bc19.fsa	6619	3129882	3010740
myroides_phaeus.bc23.fsa	2139	3061915	3014857
myroides_phaeus.bc27.fsa	1684	3061217	3017433
myroides_phaeus.bc31.fsa	1491	3064342	3019612
myroides_phaeus.pa19.fsa	1449	3036822	3010740
myroides_phaeus.pa23.fsa	717	3030631	3014857
myroides_phaeus.pa27.fsa	574	3032357	3017433
myroides_phaeus.pa31.fsa	512	3034972	3019612
myroides_profundi.bc19.fsa	11324	4184757	3980925
myroides_profundi.bc23.fsa	4510	4088254	3989034
myroides_profundi.bc27.fsa	3409	4082940	3994306
myroides_profundi.bc31.fsa	2715	4079833	3998383
myroides_profundi.pa19.fsa	2668	4028949	3980925
myroides_profundi.pa23.fsa	1435	4020604	3989034
myroides_profundi.pa27.fsa	1061	4021892	3994306
myroides_profundi.pa31.fsa	894	4025203	3998383
myroides_sp.bc19.fsa	125991	10987323	8719485
myroides_sp.bc23.fsa	90324	10841329	8854201
myroides_sp.bc27.fsa	77802	10988248	8965396
myroides_sp.bc31.fsa	68342	11112568	9062308
myroides_sp.pa19.fsa	37175	9388635	8719485
myroides_sp.pa23.fsa	29593	9505247	8854201
myroides_sp.pa27.fsa	24940	9613836	8965396
myroides_sp.pa31.fsa	22553	9738898	9062308
myxococcus_hansupus.bc19.fsa	130624	11707779	9356547
myxococcus_hansupus.bc23.fsa	12897	9687480	9403746
myxococcus_hansupus.bc27.fsa	6643	9588397	9415679
myxococcus_hansupus.bc31.fsa	4421	9555619	9422989
myxococcus_hansupus.pa19.fsa	22747	9765993	9356547
myxococcus_hansupus.pa23.fsa	3673	9484552	9403746
myxococcus_hansupus.pa27.fsa	2017	9468121	9415679
myxococcus_hansupus.pa31.fsa	1428	9465829	9422989
